"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.228833125E0,7.529342651E-2,2.254312134E-1,9.797575836E0,9.800458183E0
3.238894125E0,6.706054688E-2,2.318678284E-1,9.786648560E0,9.789624601E0
3.248955125E0,7.589218140E-2,2.254312134E-1,9.795330505E0,9.798218132E0
3.259016125E0,7.963439941E-2,2.224374390E-1,9.798024902E0,9.800873024E0
3.269077125E0,7.708969116E-2,2.251318359E-1,9.800419922E0,9.803308513E0
3.279138125E0,6.676116943E-2,2.273771667E-1,9.799970856E0,9.802835620E0
3.289200125E0,7.200027466E-2,2.197430420E-1,9.800270233E0,9.802997893E0
3.299261125E0,7.918533325E-2,2.240840149E-1,9.797126770E0,9.800009026E0
3.309322125E0,6.855743408E-2,2.225871277E-1,9.794432373E0,9.797201165E0
3.319383125E0,6.900650024E-2,2.270777893E-1,9.804910583E0,9.807782510E0
3.329444125E0,7.963439941E-2,2.296224976E-1,9.789193268E0,9.792209810E0
3.339505125E0,7.619155884E-2,2.239343262E-1,9.797875214E0,9.800730097E0
3.349566125E0,6.271957397E-2,2.270777893E-1,9.795330505E0,9.798162980E0
3.359627125E0,7.289840698E-2,2.251318359E-1,9.792935486E0,9.795794197E0
3.369688125E0,7.514373779E-2,2.239343262E-1,9.791737976E0,9.794586554E0
3.379749125E0,8.247848511E-2,2.341131592E-1,9.798324280E0,9.801467766E0
3.389810125E0,7.798782349E-2,2.315684509E-1,9.799521790E0,9.802567692E0
3.399871125E0,7.813751221E-2,2.258802795E-1,9.805509338E0,9.808421930E0
3.409932125E0,7.694000244E-2,2.248324585E-1,9.790540466E0,9.793423917E0
3.419993125E0,7.200027466E-2,2.171983337E-1,9.800719299E0,9.803390125E0
3.430054125E0,6.870712280E-2,2.270777893E-1,9.791438599E0,9.794312371E0
3.440115125E0,7.110214233E-2,2.308200073E-1,9.784702606E0,9.787682999E0
3.450177125E0,7.050338745E-2,2.270777893E-1,9.797426147E0,9.800310922E0
3.460238125E0,8.038284302E-2,2.269281006E-1,9.791438599E0,9.794397766E0
3.470299125E0,7.319778442E-2,2.287243652E-1,9.797725525E0,9.800668253E0
3.480360125E0,7.289840698E-2,2.276765442E-1,9.802365875E0,9.805280595E0
3.490421125E0,7.244934082E-2,2.230361938E-1,9.796228638E0,9.799035135E0
3.500482125E0,6.496490479E-2,2.212399292E-1,9.794282684E0,9.796996522E0
3.510543125E0,6.735992432E-2,2.338137817E-1,9.805060272E0,9.808078975E0
3.520604125E0,6.571334839E-2,2.284249878E-1,9.803114319E0,9.805995440E0
3.530665125E0,7.289840698E-2,2.308200073E-1,9.807305603E0,9.810292312E0
3.540726125E0,7.274871826E-2,2.255809021E-1,9.784852295E0,9.787722593E0
3.550787125E0,7.499404907E-2,2.245330811E-1,9.782606964E0,9.785470772E0
3.560848125E0,6.376739502E-2,2.224374390E-1,9.790091400E0,9.792825655E0
3.570909125E0,7.020401001E-2,2.288740540E-1,9.793384552E0,9.796310169E0
3.580974000E0,7.813751221E-2,2.243833923E-1,9.804910583E0,9.807788993E0
3.591035000E0,7.708969116E-2,2.233355713E-1,9.791588287E0,9.794438360E0
3.601096000E0,8.023315430E-2,2.276765442E-1,9.797426147E0,9.800399639E0
3.611157000E0,7.454498291E-2,2.264790344E-1,9.803264008E0,9.806163108E0
3.621218000E0,7.559280396E-2,2.264790344E-1,9.791588287E0,9.794498875E0
3.631280000E0,7.439529419E-2,2.266287231E-1,9.793085175E0,9.795989612E0
3.641341000E0,7.185058594E-2,2.275268555E-1,9.805209961E0,9.808112630E0
3.651402000E0,6.825805664E-2,2.344125366E-1,9.797276459E0,9.800318077E0
3.661463000E0,7.963439941E-2,2.216889954E-1,9.800270233E0,9.803100749E0
3.671524000E0,7.589218140E-2,2.251318359E-1,9.801168365E0,9.804047394E0
3.681585000E0,7.304809570E-2,2.303709412E-1,9.802066498E0,9.805045355E0
3.691646000E0,6.002517700E-2,2.234852600E-1,9.793983307E0,9.796716680E0
3.701707000E0,7.379653931E-2,2.224374390E-1,9.801168365E0,9.803969893E0
3.711768000E0,7.544311523E-2,2.249821472E-1,9.798174591E0,9.801047594E0
3.721829000E0,7.544311523E-2,2.225871277E-1,9.799970856E0,9.802788658E0
3.731890000E0,6.765930176E-2,2.248324585E-1,9.801617432E0,9.804429187E0
3.741951000E0,7.349716187E-2,2.330653381E-1,9.801168365E0,9.804214533E0
3.752012000E0,8.128097534E-2,2.299218750E-1,9.801018677E0,9.804052110E0
3.762073000E0,7.604187012E-2,2.258802795E-1,9.801916809E0,9.804813991E0
3.772134000E0,7.125183105E-2,2.263293457E-1,9.796378326E0,9.799251508E0
3.782195000E0,7.229965210E-2,2.233355713E-1,9.793384552E0,9.796197579E0
3.792256000E0,7.289840698E-2,2.272274780E-1,9.797575836E0,9.800481558E0
3.802317000E0,7.439529419E-2,2.279759216E-1,9.798923035E0,9.801856983E0
3.812379000E0,7.634124756E-2,2.317181396E-1,9.792935486E0,9.795974005E0
3.822440000E0,7.589218140E-2,2.246827698E-1,9.794432373E0,9.797303072E0
3.832501000E0,6.541397095E-2,2.209405518E-1,9.791139221E0,9.793850160E0
3.842562000E0,7.289840698E-2,2.240840149E-1,9.790690155E0,9.793525491E0
3.852623000E0,7.289840698E-2,2.326162720E-1,9.799521790E0,9.802553331E0
3.862684000E0,8.038284302E-2,2.336640930E-1,9.799671478E0,9.802786410E0
3.872745000E0,8.861572266E-2,2.303709412E-1,9.801467743E0,9.804575128E0
3.882806000E0,7.798782349E-2,2.255809021E-1,9.802515564E0,9.805420961E0
3.892867000E0,7.304809570E-2,2.239343262E-1,9.797276459E0,9.800107582E0
3.902928000E0,7.364685059E-2,2.164498901E-1,9.796078949E0,9.798746715E0
3.912989000E0,7.364685059E-2,2.258802795E-1,9.792037354E0,9.794919157E0
3.923050000E0,7.484436035E-2,2.252815247E-1,9.795779572E0,9.798655564E0
3.933111000E0,7.065307617E-2,2.258802795E-1,9.795180817E0,9.798039650E0
3.943172000E0,7.664062500E-2,2.272274780E-1,9.796677704E0,9.799612245E0
3.953233000E0,7.768844604E-2,2.267784119E-1,9.796528015E0,9.799460449E0
3.963294000E0,7.858657837E-2,2.191442871E-1,9.792935486E0,9.795702399E0
3.973355000E0,7.828720093E-2,2.258802795E-1,9.793384552E0,9.796301944E0
3.983416000E0,7.185058594E-2,2.278262329E-1,9.797875214E0,9.800787009E0
3.993478000E0,7.050338745E-2,2.218386841E-1,9.804760895E0,9.807523609E0
4.003539000E0,7.694000244E-2,2.237846375E-1,9.799372101E0,9.802228976E0
4.013600000E0,7.634124756E-2,2.263293457E-1,9.799372101E0,9.802282720E0
4.023661000E0,7.439529419E-2,2.345622253E-1,9.802964630E0,9.806052704E0
4.033722000E0,6.870712280E-2,2.291734314E-1,9.795629883E0,9.798551216E0
4.043783000E0,7.050338745E-2,2.254312134E-1,9.791139221E0,9.793987809E0
4.053844000E0,6.631210327E-2,2.273771667E-1,9.798024902E0,9.800887187E0
4.063905000E0,7.304809570E-2,2.242337036E-1,9.798024902E0,9.800862654E0
4.073966000E0,7.080276489E-2,2.288740540E-1,9.804311829E0,9.807238490E0
4.084027000E0,6.855743408E-2,2.242337036E-1,9.795629883E0,9.798435879E0
4.094088000E0,6.586303711E-2,2.230361938E-1,9.795629883E0,9.798390066E0
4.104149000E0,7.140151978E-2,2.266287231E-1,9.797276459E0,9.800157385E0
4.114210000E0,8.202941895E-2,2.279759216E-1,9.790540466E0,9.793537893E0
4.124271000E0,7.125183105E-2,2.225871277E-1,9.798773346E0,9.801560128E0
4.134332000E0,7.319778442E-2,2.245330811E-1,9.796977081E0,9.799823108E0
4.144393000E0,6.795867920E-2,2.251318359E-1,9.793683929E0,9.796506910E0
4.154454000E0,7.035369873E-2,2.242337036E-1,9.799671478E0,9.802489045E0
4.164515000E0,7.753875732E-2,2.299218750E-1,9.800569611E0,9.803572870E0
4.174577000E0,7.020401001E-2,2.276765442E-1,9.800120544E0,9.803016265E0
4.184638000E0,7.679031372E-2,2.243833923E-1,9.798024902E0,9.800894686E0
4.194699000E0,6.780899048E-2,2.360591125E-1,9.800719299E0,9.803796242E0
4.204760000E0,6.301895142E-2,2.225871277E-1,9.798324280E0,9.801054796E0
4.214821000E0,7.140151978E-2,2.212399292E-1,9.802515564E0,9.805271881E0
4.224882000E0,7.379653931E-2,2.233355713E-1,9.803563385E0,9.806384642E0
4.234943000E0,7.229965210E-2,2.234852600E-1,9.798773346E0,9.801588238E0
4.245004000E0,8.068222046E-2,2.267784119E-1,9.789941711E0,9.792900325E0
4.255065000E0,7.200027466E-2,2.287243652E-1,9.804311829E0,9.807243716E0
4.265126000E0,7.364685059E-2,2.242337036E-1,9.800419922E0,9.803261460E0
4.275187000E0,7.080276489E-2,2.207908630E-1,9.797875214E0,9.800618365E0
4.285248000E0,7.514373779E-2,2.284249878E-1,9.795779572E0,9.798730631E0
4.295309000E0,7.319778442E-2,2.327659607E-1,9.792187042E0,9.795226643E0
4.305370000E0,6.586303711E-2,2.290237427E-1,9.799521790E0,9.802418942E0
4.315431000E0,7.080276489E-2,2.237846375E-1,9.810299377E0,9.813106871E0
4.325492000E0,7.229965210E-2,2.255809021E-1,9.801168365E0,9.804030565E0
4.335553000E0,7.229965210E-2,2.218386841E-1,9.795330505E0,9.798108968E0
4.345614000E0,7.544311523E-2,2.233355713E-1,9.801018677E0,9.803853199E0
4.355675000E0,7.679031372E-2,2.291734314E-1,9.796078949E0,9.799060158E0
4.365737000E0,7.065307617E-2,2.243833923E-1,9.799222412E0,9.802045687E0
4.375798000E0,6.631210327E-2,2.207908630E-1,9.793234863E0,9.795947886E0
4.385859000E0,7.394622803E-2,2.210902405E-1,9.797575836E0,9.800349035E0
4.395920000E0,8.247848511E-2,2.161505127E-1,9.795779572E0,9.798511171E0
4.405981000E0,7.574249268E-2,2.210902405E-1,9.804461517E0,9.807246477E0
4.416042000E0,7.185058594E-2,2.276765442E-1,9.792187042E0,9.795097048E0
4.426103000E0,7.798782349E-2,2.261796570E-1,9.786349182E0,9.789273193E0
4.436164000E0,7.334747314E-2,2.255809021E-1,9.790690155E0,9.793563208E0
4.446225000E0,6.795867920E-2,2.198927307E-1,9.802216187E0,9.804917815E0
4.456286000E0,8.173004150E-2,2.342628479E-1,9.794881439E0,9.798023336E0
4.466347000E0,7.918533325E-2,2.267784119E-1,9.799821167E0,9.802764593E0
4.476408000E0,7.828720093E-2,2.237846375E-1,9.796528015E0,9.799396390E0
4.486469000E0,7.170089722E-2,2.249821472E-1,9.793983307E0,9.796829436E0
4.496530000E0,7.110214233E-2,2.258802795E-1,9.798473969E0,9.801335089E0
4.506591000E0,7.529342651E-2,2.311193848E-1,9.798174591E0,9.801189244E0
4.516652000E0,7.229965210E-2,2.248324585E-1,9.792336731E0,9.795184303E0
4.526713000E0,7.708969116E-2,2.236349487E-1,9.795031128E0,9.797887028E0
4.536774000E0,7.005432129E-2,2.227368164E-1,9.798623657E0,9.801405250E0
4.546835000E0,7.080276489E-2,2.276765442E-1,9.797126770E0,9.800027683E0
4.556897000E0,7.858657837E-2,2.227368164E-1,9.801767120E0,9.804612497E0
4.566958000E0,7.664062500E-2,2.258802795E-1,9.799821167E0,9.802723631E0
4.577019000E0,7.544311523E-2,2.252815247E-1,9.802814941E0,9.805693459E0
4.587079667E0,7.259902954E-2,2.279759216E-1,9.803713074E0,9.806632127E0
4.597140667E0,7.903564453E-2,2.260299683E-1,9.802365875E0,9.805290048E0
4.607201667E0,7.214996338E-2,2.176473999E-1,9.799671478E0,9.802353651E0
4.617262667E0,7.065307617E-2,2.257305908E-1,9.793085175E0,9.795941169E0
4.627323667E0,7.454498291E-2,2.251318359E-1,9.804760895E0,9.807628536E0
4.637384667E0,7.110214233E-2,2.282752991E-1,9.803114319E0,9.806029547E0
4.647445667E0,7.020401001E-2,2.221380615E-1,9.796228638E0,9.798998390E0
4.657506667E0,7.005432129E-2,2.237846375E-1,9.796528015E0,9.799334075E0
4.667567667E0,7.454498291E-2,2.293231201E-1,9.790690155E0,9.793659161E0
4.677628667E0,7.873626709E-2,2.249821472E-1,9.787247314E0,9.790149455E0
4.687689667E0,8.187973022E-2,2.239343262E-1,9.797575836E0,9.800476679E0
4.697750667E0,6.900650024E-2,2.234852600E-1,9.788145447E0,9.790939630E0
4.707811667E0,7.020401001E-2,2.293231201E-1,9.790540466E0,9.793477438E0
4.717872667E0,7.589218140E-2,2.273771667E-1,9.796528015E0,9.799460248E0
4.727933667E0,7.634124756E-2,2.224374390E-1,9.804012451E0,9.806832646E0
4.737994667E0,7.888595581E-2,2.228865051E-1,9.797575836E0,9.800428238E0
4.748055667E0,7.933502197E-2,2.185455322E-1,9.796378326E0,9.799136927E0
4.758117667E0,8.038284302E-2,2.315684509E-1,9.799222412E0,9.802287755E0
4.768178667E0,7.664062500E-2,2.204914856E-1,9.800419922E0,9.803199525E0
4.778239667E0,7.903564453E-2,2.242337036E-1,9.801318054E0,9.804201293E0
4.788300667E0,7.439529419E-2,2.245330811E-1,9.789492645E0,9.792349872E0
4.798361667E0,7.903564453E-2,2.163002014E-1,9.793384552E0,9.796091741E0
4.808422667E0,7.828720093E-2,2.242337036E-1,9.797575836E0,9.800454168E0
4.818483667E0,7.694000244E-2,2.318678284E-1,9.801617432E0,9.804661480E0
4.828544667E0,7.185058594E-2,2.242337036E-1,9.793534241E0,9.796364437E0
4.838605667E0,7.738906860E-2,2.294728088E-1,9.789792023E0,9.792786870E0
4.848666667E0,7.050338745E-2,2.234852600E-1,9.792935486E0,9.795738962E0
4.858727667E0,7.170089722E-2,2.275268555E-1,9.799671478E0,9.802574691E0
4.868788667E0,7.259902954E-2,2.303709412E-1,9.799671478E0,9.802647728E0
4.878849667E0,7.274871826E-2,2.293231201E-1,9.801467743E0,9.804419992E0
4.888910667E0,7.738906860E-2,2.248324585E-1,9.810898132E0,9.813779133E0
4.898971667E0,7.753875732E-2,2.231858826E-1,9.793384552E0,9.796234235E0
4.909032667E0,7.155120850E-2,2.249821472E-1,9.790540466E0,9.793386501E0
4.919093667E0,7.963439941E-2,2.255809021E-1,9.796078949E0,9.798999498E0
4.929154667E0,7.514373779E-2,2.317181396E-1,9.807305603E0,9.810330426E0
4.939215667E0,7.379653931E-2,2.252815247E-1,9.808802490E0,9.811666728E0
4.949276667E0,7.604187012E-2,2.291734314E-1,9.799521790E0,9.802496117E0
4.959338667E0,7.664062500E-2,2.245330811E-1,9.793683929E0,9.796557242E0
4.969399667E0,6.885681152E-2,2.257305908E-1,9.795180817E0,9.798023412E0
4.979460667E0,7.289840698E-2,2.260299683E-1,9.794731750E0,9.797610616E0
4.989521667E0,6.750961304E-2,2.225871277E-1,9.801018677E0,9.803778337E0
4.999582667E0,7.379653931E-2,2.272274780E-1,9.809700623E0,9.812609467E0
5.009643667E0,7.514373779E-2,2.222877502E-1,9.797426147E0,9.800235586E0
5.019704667E0,7.394622803E-2,2.309696960E-1,9.797725525E0,9.800726530E0
5.029765667E0,7.768844604E-2,2.288740540E-1,9.790690155E0,9.793673087E0
5.039826667E0,7.035369873E-2,2.300715637E-1,9.799222412E0,9.802175394E0
5.049887667E0,7.110214233E-2,2.302212524E-1,9.805060272E0,9.808020406E0
5.059948667E0,7.738906860E-2,2.285746765E-1,9.801018677E0,9.803989114E0
5.070009667E0,7.349716187E-2,2.258802795E-1,9.799372101E0,9.802250624E0
5.080070667E0,6.825805664E-2,2.222877502E-1,9.803862762E0,9.806620013E0
5.090131667E0,7.978408813E-2,2.260299683E-1,9.798024902E0,9.800956435E0
5.100192667E0,6.870712280E-2,2.315684509E-1,9.797725525E0,9.800702530E0
5.110253667E0,7.095245361E-2,2.237846375E-1,9.799072723E0,9.801884515E0
5.120314667E0,8.861572266E-2,2.306703186E-1,9.800419922E0,9.803534678E0
5.130375667E0,7.155120850E-2,2.308200073E-1,9.790839844E0,9.793821639E0
5.140436667E0,6.795867920E-2,2.213896179E-1,9.796677704E0,9.799414563E0
5.150497667E0,6.990463257E-2,2.225871277E-1,9.804012451E0,9.806788049E0
5.160558667E0,8.457412720E-2,2.182461548E-1,9.797276459E0,9.800071947E0
5.170620667E0,8.262817383E-2,2.263293457E-1,9.787846069E0,9.790811155E0
5.180681667E0,6.915618896E-2,2.227368164E-1,9.790390778E0,9.793168325E0
5.190742667E0,7.753875732E-2,2.173480225E-1,9.793384552E0,9.796102970E0
5.200803667E0,8.098159790E-2,2.261796570E-1,9.801767120E0,9.804710803E0
5.210864667E0,7.634124756E-2,2.225871277E-1,9.805958405E0,9.808781435E0
5.220925667E0,7.604187012E-2,2.239343262E-1,9.790390778E0,9.793246680E0
5.230986667E0,7.723937988E-2,2.249821472E-1,9.782307587E0,9.785199263E0
5.241047667E0,6.406677246E-2,2.221380615E-1,9.794582062E0,9.797310224E0
5.251108667E0,7.185058594E-2,2.252815247E-1,9.795779572E0,9.798633154E0
5.261169667E0,7.694000244E-2,2.254312134E-1,9.788444824E0,9.791342659E0
5.271230667E0,7.110214233E-2,2.207908630E-1,9.794282684E0,9.797029010E0
5.281291667E0,7.813751221E-2,2.183958435E-1,9.793234863E0,9.795981385E0
5.291352667E0,6.855743408E-2,2.300715637E-1,9.801767120E0,9.804706611E0
5.301413667E0,6.661148071E-2,2.225871277E-1,9.801916809E0,9.804670074E0
5.311474667E0,7.484436035E-2,2.260299683E-1,9.797875214E0,9.800767823E0
5.321535667E0,7.454498291E-2,2.263293457E-1,9.801767120E0,9.804663207E0
5.331596667E0,7.439529419E-2,2.300715637E-1,9.800120544E0,9.803103094E0
5.341657667E0,6.795867920E-2,2.263293457E-1,9.799970856E0,9.802819601E0
5.351718667E0,7.843688965E-2,2.267784119E-1,9.796528015E0,9.799466411E0
5.361779667E0,7.873626709E-2,2.300715637E-1,9.797575836E0,9.800593073E0
5.371840667E0,7.484436035E-2,2.287243652E-1,9.792486420E0,9.795443165E0
5.381902667E0,6.376739502E-2,2.236349487E-1,9.801467743E0,9.804226068E0
5.391963667E0,7.170089722E-2,2.311193848E-1,9.815388794E0,9.818371268E0
5.402024667E0,8.083190918E-2,2.207908630E-1,9.802216187E0,9.805035674E0
5.412085667E0,6.616241455E-2,2.185455322E-1,9.798024902E0,9.800685262E0
5.422146667E0,6.870712280E-2,2.282752991E-1,9.800120544E0,9.803019584E0
5.432207667E0,7.439529419E-2,2.291734314E-1,9.807754669E0,9.810713877E0
5.442268667E0,7.289840698E-2,2.255809021E-1,9.801916809E0,9.804783223E0
5.452329667E0,7.244934082E-2,2.182461548E-1,9.797725525E0,9.800423754E0
5.462390667E0,7.349716187E-2,2.206411743E-1,9.798623657E0,9.801383062E0
5.472451667E0,7.544311523E-2,2.260299683E-1,9.798923035E0,9.801819925E0
5.482512667E0,7.828720093E-2,2.308200073E-1,9.786648560E0,9.789683181E0
5.492573667E0,8.143066406E-2,2.242337036E-1,9.787247314E0,9.790154325E0
5.502634667E0,6.780899048E-2,2.275268555E-1,9.791887665E0,9.794765468E0
5.512695667E0,6.691085815E-2,2.252815247E-1,9.783205719E0,9.786027946E0
5.522756667E0,8.068222046E-2,2.242337036E-1,9.798923035E0,9.801820393E0
5.532817667E0,7.858657837E-2,2.216889954E-1,9.808503113E0,9.811322805E0
5.542878667E0,7.544311523E-2,2.248324585E-1,9.795629883E0,9.798500196E0
5.552939667E0,8.577163696E-2,2.224374390E-1,9.798473969E0,9.801373746E0
5.563000667E0,8.068222046E-2,2.258802795E-1,9.793234863E0,9.796171732E0
5.573061667E0,7.229965210E-2,2.284249878E-1,9.784552917E0,9.787485939E0
5.583119250E0,7.738906860E-2,2.257305908E-1,9.793085175E0,9.795992068E0
5.593181250E0,7.439529419E-2,2.272274780E-1,9.797126770E0,9.800043874E0
5.603242250E0,7.379653931E-2,2.300715637E-1,9.802365875E0,9.805343217E0
5.613303250E0,7.948471069E-2,2.254312134E-1,9.799222412E0,9.802137366E0
5.623364250E0,7.200027466E-2,2.339634705E-1,9.796528015E0,9.799585915E0
5.633425250E0,7.200027466E-2,2.308200073E-1,9.802814941E0,9.805796382E0
5.643486250E0,7.948471069E-2,2.191442871E-1,9.791139221E0,9.793913890E0
5.653547250E0,7.125183105E-2,2.213896179E-1,9.798174591E0,9.800934420E0
5.663608250E0,7.514373779E-2,2.197430420E-1,9.802365875E0,9.805116539E0
5.673669250E0,8.457412720E-2,2.264790344E-1,9.797426147E0,9.800408392E0
5.683730250E0,7.080276489E-2,2.216889954E-1,9.790540466E0,9.793305962E0
5.693791250E0,7.679031372E-2,2.251318359E-1,9.792785797E0,9.795674288E0
5.703852250E0,7.140151978E-2,2.243833923E-1,9.792037354E0,9.794868127E0
5.713913250E0,7.589218140E-2,2.263293457E-1,9.802814941E0,9.805721053E0
5.723974250E0,7.274871826E-2,2.237846375E-1,9.802814941E0,9.805638822E0
5.734035250E0,7.125183105E-2,2.246827698E-1,9.798623657E0,9.801458297E0
5.744096250E0,7.484436035E-2,2.282752991E-1,9.787846069E0,9.790793735E0
5.754157250E0,7.499404907E-2,2.299218750E-1,9.786947937E0,9.789935551E0
5.764218250E0,7.499404907E-2,2.299218750E-1,9.789043579E0,9.792030554E0
5.774279250E0,7.020401001E-2,2.272274780E-1,9.795330505E0,9.798217217E0
5.784340250E0,6.855743408E-2,2.158511353E-1,9.801617432E0,9.804233581E0
5.794401250E0,7.274871826E-2,2.228865051E-1,9.795031128E0,9.797836780E0
5.804463250E0,7.185058594E-2,2.282752991E-1,9.794881439E0,9.797804577E0
5.814524250E0,7.694000244E-2,2.252815247E-1,9.800270233E0,9.803161132E0
5.824585250E0,7.140151978E-2,2.308200073E-1,9.805808716E0,9.808784870E0
5.834646250E0,7.244934082E-2,2.243833923E-1,9.803713074E0,9.806548162E0
5.844707250E0,7.349716187E-2,2.225871277E-1,9.802365875E0,9.805168209E0
5.854768250E0,7.334747314E-2,2.224374390E-1,9.805659027E0,9.808455904E0
5.864829250E0,7.574249268E-2,2.276765442E-1,9.796078949E0,9.799017109E0
5.874890250E0,7.289840698E-2,2.257305908E-1,9.801318054E0,9.804188089E0
5.884951250E0,6.855743408E-2,2.242337036E-1,9.807604980E0,9.810407552E0
5.895012250E0,6.810836792E-2,2.248324585E-1,9.793234863E0,9.796052137E0
5.905073250E0,7.424560547E-2,2.267784119E-1,9.786648560E0,9.789557236E0
5.915134250E0,7.095245361E-2,2.254312134E-1,9.793833618E0,9.796684665E0
5.925195250E0,7.768844604E-2,2.282752991E-1,9.799821167E0,9.802787359E0
5.935256250E0,7.783813477E-2,2.180964661E-1,9.796378326E0,9.799114917E0
5.945317250E0,7.424560547E-2,2.291734314E-1,9.804611206E0,9.807570228E0
5.955378250E0,7.499404907E-2,2.209405518E-1,9.801617432E0,9.804394072E0
5.965439250E0,7.125183105E-2,2.212399292E-1,9.795180817E0,9.797938108E0
5.975500250E0,6.631210327E-2,2.257305908E-1,9.797276459E0,9.800100898E0
5.985561250E0,6.212081909E-2,2.267784119E-1,9.803413696E0,9.806233097E0
5.995622250E0,6.765930176E-2,2.228865051E-1,9.799671478E0,9.802439352E0
6.005683250E0,8.292755127E-2,2.240840149E-1,9.800270233E0,9.803182507E0
6.015745250E0,7.768844604E-2,2.200424194E-1,9.793833618E0,9.796613246E0
6.025806250E0,7.364685059E-2,2.275268555E-1,9.795031128E0,9.797950149E0
6.035867250E0,7.753875732E-2,2.218386841E-1,9.793384552E0,9.796203634E0
6.045928250E0,7.529342651E-2,2.303709412E-1,9.795480194E0,9.798478050E0
6.055989250E0,7.649093628E-2,2.249821472E-1,9.806108093E0,9.808986888E0
6.066050250E0,7.244934082E-2,2.305206299E-1,9.799072723E0,9.802051566E0
6.076111250E0,7.993377686E-2,2.357597351E-1,9.785151672E0,9.788317798E0
6.086172250E0,7.604187012E-2,2.224374390E-1,9.789043579E0,9.791865756E0
6.096233250E0,7.095245361E-2,2.303709412E-1,9.791737976E0,9.794704570E0
6.106294250E0,7.574249268E-2,2.281256104E-1,9.788893890E0,9.791844659E0
6.116355250E0,7.514373779E-2,2.258802795E-1,9.802066498E0,9.804956711E0
6.126416250E0,6.870712280E-2,2.230361938E-1,9.799072723E0,9.801851460E0
6.136477250E0,7.214996338E-2,2.251318359E-1,9.794282684E0,9.797135462E0
6.146538250E0,7.170089722E-2,2.239343262E-1,9.794881439E0,9.797703303E0
6.156599250E0,7.589218140E-2,2.192939758E-1,9.796827393E0,9.799575319E0
6.166660250E0,8.322692871E-2,2.221380615E-1,9.800719299E0,9.803589691E0
6.176721250E0,7.514373779E-2,2.273771667E-1,9.801916809E0,9.804841666E0
6.186782250E0,6.765930176E-2,2.213896179E-1,9.788145447E0,9.790882618E0
6.196843250E0,7.035369873E-2,2.203417969E-1,9.798773346E0,9.801502907E0
6.206904250E0,7.065307617E-2,2.234852600E-1,9.803264008E0,9.806065609E0
6.216965250E0,7.289840698E-2,2.293231201E-1,9.788893890E0,9.791851044E0
6.227027250E0,7.679031372E-2,2.293231201E-1,9.792187042E0,9.795172940E0
6.237088250E0,7.334747314E-2,2.261796570E-1,9.796378326E0,9.799263513E0
6.247149250E0,7.319778442E-2,2.270777893E-1,9.790540466E0,9.793447037E0
