"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.874635650E1,2.195933533E-1,1.193019104E-1,9.899513855E0,9.902667759E0
1.875641750E1,2.266287231E-1,8.472381592E-2,9.741292877E0,9.744297082E0
1.876647850E1,1.995350647E-1,9.041198730E-2,9.680219879E0,9.682698254E0
1.877653892E1,1.796264648E-1,9.475296021E-2,9.945318604E0,9.947391915E0
1.878659892E1,2.113604736E-1,1.131646729E-1,9.888436890E0,9.891342862E0
1.879665992E1,2.041754150E-1,1.137634277E-1,9.732161865E0,9.734968120E0
1.880672092E1,2.284249878E-1,1.040336609E-1,9.730066223E0,9.733303123E0
1.881678192E1,2.082170105E-1,1.440005493E-1,9.820627899E0,9.823890411E0
1.882684292E1,1.803749084E-1,1.284329224E-1,9.732760620E0,9.735279113E0
1.883690392E1,1.818717957E-1,1.354682922E-1,9.822424164E0,9.825041754E0
1.884696492E1,1.913021851E-1,1.019380188E-1,9.939480743E0,9.941844162E0
1.885702492E1,2.393522644E-1,9.295669556E-2,9.683363342E0,9.686767060E0
1.886708592E1,2.254312134E-1,1.005908203E-1,9.600585480E0,9.603758603E0
1.887714692E1,2.514770508E-1,1.308279419E-1,9.882299652E0,9.886364502E0
1.888720792E1,1.933978271E-1,1.338217163E-1,9.886490936E0,9.889287841E0
1.889726892E1,1.866618347E-1,9.475296021E-2,9.689051514E0,9.691312605E0
1.890732992E1,2.130070496E-1,1.188528442E-1,9.818083191E0,9.821112745E0
1.891739092E1,1.935475159E-1,1.240919495E-1,9.698332214E0,9.701057014E0
1.892745092E1,2.210902405E-1,1.356179810E-1,9.798473969E0,9.801906205E0
1.893751192E1,2.049238586E-1,9.639953613E-2,9.865085449E0,9.867684509E0
1.894757292E1,2.212399292E-1,7.125183105E-2,9.793983307E0,9.796740935E0
1.895763392E1,2.333647156E-1,8.128097534E-2,9.896220703E0,9.899305526E0
1.896769492E1,2.049238586E-1,1.086740112E-1,9.624535675E0,9.627330408E0
1.897775592E1,2.013313293E-1,8.921447754E-2,9.835447083E0,9.837912016E0
1.898781692E1,2.444416809E-1,1.212478638E-1,1.009605515E1,1.009974169E1
1.899787692E1,2.300715637E-1,7.229965210E-2,9.861043854E0,9.863992399E0
1.900793792E1,2.414479065E-1,6.301895142E-2,9.724976807E0,9.728177752E0
1.901799892E1,2.061213684E-1,5.044509888E-2,9.963430939E0,9.965690483E0
1.902805992E1,2.016307068E-1,7.694000244E-2,9.839039612E0,9.841406159E0
1.903812092E1,2.038760376E-1,3.757186890E-2,9.905202026E0,9.907371209E0
1.904818192E1,2.261796570E-1,2.170486450E-2,9.918973389E0,9.921575551E0
1.905824292E1,2.212399292E-1,2.574645996E-2,9.721833344E0,9.724384482E0
1.906830392E1,2.254312134E-1,9.505233765E-2,9.714049530E0,9.717129846E0
1.907836392E1,1.682501221E-1,6.885681152E-2,9.771829376E0,9.773520283E0
1.908842492E1,1.571731567E-1,8.607101440E-2,9.665550385E0,9.667211380E0
1.909848592E1,1.851649475E-1,1.395098877E-1,9.837842102E0,9.840573474E0
1.910854692E1,1.898052979E-1,1.043330383E-1,9.643396454E0,9.645828456E0
1.911860792E1,2.323168945E-1,1.157093811E-1,9.622889099E0,9.626388441E0
1.912866892E1,2.240840149E-1,8.158035278E-2,9.739197235E0,9.742116391E0
1.913872992E1,1.817221069E-1,1.125659180E-1,9.754166107E0,9.756508108E0
1.914878992E1,2.070195007E-1,1.264869690E-1,9.807305603E0,9.810305766E0
1.915885092E1,2.130070496E-1,1.441502380E-1,9.715696106E0,9.719099861E0
1.916891192E1,2.363584900E-1,1.085243225E-1,9.635912018E0,9.639421315E0
1.917897292E1,2.556683350E-1,1.329235840E-1,9.884095917E0,9.888295458E0
1.918903392E1,2.436932373E-1,1.137634277E-1,1.000444565E1,1.000805981E1
1.919909492E1,1.966909790E-1,1.037342834E-1,9.763596497E0,9.766128439E0
1.920915592E1,2.142045593E-1,1.170565796E-1,9.869875488E0,9.872893598E0
1.921921592E1,2.127076721E-1,8.846603394E-2,9.844428406E0,9.847123510E0
1.922927692E1,2.442919922E-1,6.227050781E-2,9.741292877E0,9.744554536E0
1.923933792E1,2.749781799E-1,8.232879639E-2,1.000504440E1,1.000916103E1
1.924939892E1,2.390528870E-1,1.127156067E-1,1.001237915E1,1.001586678E1
1.925945992E1,1.737886047E-1,9.340576172E-2,9.782008209E0,9.783997737E0
1.926952092E1,1.640588379E-1,9.355545044E-2,9.714199219E0,9.716034911E0
1.927958192E1,1.938468933E-1,1.088237000E-1,9.888885956E0,9.891384365E0
1.928964192E1,2.071691895E-1,1.094224548E-1,9.867031403E0,9.869812615E0
1.929970292E1,2.130070496E-1,1.007405090E-1,9.838590546E0,9.841411717E0
1.930976392E1,1.713935852E-1,7.948471069E-2,9.706415405E0,9.708253890E0
1.931982492E1,1.936972046E-1,7.828720093E-2,9.784702606E0,9.786932747E0
1.932988592E1,1.758842468E-1,1.032852173E-1,9.721983032E0,9.724122438E0
1.933994692E1,2.218386841E-1,6.721023560E-2,9.742789764E0,9.745546778E0
1.935000792E1,2.183958435E-1,1.169068909E-1,1.003034180E1,1.003340025E1
1.936006792E1,2.101629639E-1,9.580078125E-2,9.789941711E0,9.792665877E0
1.937012892E1,1.845661926E-1,6.242019653E-2,9.604178009E0,9.606154079E0
1.938018992E1,1.751358032E-1,1.038839722E-1,9.602082367E0,9.604241262E0
1.939025092E1,2.225871277E-1,8.966354370E-2,9.881551208E0,9.884464521E0
1.940031192E1,2.197430420E-1,7.903564453E-2,9.799372101E0,9.802154213E0
1.941037292E1,2.516267395E-1,5.733078003E-2,9.718689880E0,9.722115810E0
1.942043392E1,2.332150269E-1,6.631210327E-2,9.757159882E0,9.760171899E0
1.943049392E1,2.553689575E-1,1.046324158E-1,9.617649994E0,9.621608631E0
1.944055492E1,2.118095398E-1,1.112187195E-1,9.994715881E0,9.997578629E0
1.945061592E1,2.291734314E-1,6.002517700E-2,9.873018951E0,9.875860808E0
1.946067692E1,2.076182556E-1,1.332229614E-1,9.698032837E0,9.701169754E0
1.947073792E1,2.398013306E-1,1.203497314E-1,9.814041595E0,9.817708550E0
1.948079892E1,2.435435486E-1,9.759704590E-2,9.826166382E0,9.829668581E0
1.949085992E1,2.639012146E-1,9.639953613E-2,9.806108093E0,9.810132143E0
1.950092092E1,2.406994629E-1,7.604187012E-2,9.856403503E0,9.859635319E0
1.951098092E1,2.164498901E-1,9.250762939E-2,9.945019226E0,9.947804563E0
1.952104192E1,1.960922241E-1,1.225950623E-1,9.787995758E0,9.790727382E0
1.953110292E1,2.095642090E-1,1.190025330E-1,9.593849487E0,9.596875885E0
1.954116392E1,2.050735474E-1,1.128652954E-1,9.894873505E0,9.897641911E0
1.955122492E1,2.043251038E-1,1.413061523E-1,9.981543274E0,9.984634310E0
1.956128592E1,1.725910950E-1,1.407073975E-1,9.651928711E0,9.654497092E0
1.957134692E1,1.591191101E-1,1.285826111E-1,9.781708832E0,9.783847916E0
1.958140692E1,1.658551025E-1,1.011895752E-1,9.815987549E0,9.817910104E0
1.959146792E1,1.899549866E-1,6.107299805E-2,9.705217896E0,9.707268782E0
1.960152892E1,2.246827698E-1,8.232879639E-2,9.801318054E0,9.804238674E0
1.961158992E1,2.281256104E-1,1.098715210E-1,9.891280975E0,9.894521331E0
1.962165092E1,1.616638184E-1,9.639953613E-2,9.782008209E0,9.783818920E0
1.963171192E1,1.701960754E-1,9.265731812E-2,9.623338165E0,9.625289062E0
1.964177292E1,1.718426514E-1,1.199006653E-1,9.815538483E0,9.817774787E0
1.965183292E1,2.134561157E-1,1.095721436E-1,9.998308411E0,1.000118696E1
1.966189392E1,2.151026917E-1,9.580078125E-2,9.830207977E0,9.833027806E0
1.967195492E1,2.125579834E-1,7.484436035E-2,9.577683105E0,9.580333827E0
1.968201592E1,2.016307068E-1,6.376739502E-2,9.865833893E0,9.868100102E0
1.969207692E1,1.950444031E-1,1.100212097E-1,9.848470001E0,9.851015600E0
1.970213792E1,2.145039368E-1,1.169068909E-1,9.652527466E0,9.655618346E0
1.971219892E1,2.237846375E-1,8.038284302E-2,9.894723816E0,9.897580531E0
1.972225892E1,2.643502808E-1,1.270857239E-1,9.841434631E0,9.845804561E0
1.973231992E1,2.125579834E-1,1.130149841E-1,9.546697540E0,9.549732311E0
1.974238092E1,2.165995789E-1,8.801696777E-2,9.735604706E0,9.738411644E0
1.975244192E1,2.083666992E-1,9.056167603E-2,1.003662872E1,1.003919988E1
1.976250292E1,2.234852600E-1,1.116677856E-1,9.774673462E0,9.777865649E0
1.977256392E1,2.576142883E-1,8.592132568E-2,9.719438324E0,9.723231404E0
1.978262537E1,2.531236267E-1,7.978408813E-2,9.757159882E0,9.760768721E0
1.979268537E1,2.377056885E-1,4.520599365E-2,9.908495178E0,9.911449151E0
1.980274638E1,2.344125366E-1,1.284329224E-1,9.838889923E0,9.842519960E0
1.981280738E1,1.525328064E-1,1.038839722E-1,9.792935486E0,9.794674245E0
1.982286837E1,1.832189941E-1,9.101074219E-2,9.861193542E0,9.863315378E0
1.983292937E1,2.170486450E-1,1.359173584E-1,9.759405212E0,9.762764657E0
1.984299038E1,2.180964661E-1,9.430389404E-2,9.720635834E0,9.723539495E0
1.985305138E1,2.339634705E-1,6.825805664E-2,9.934840393E0,9.937829326E0
1.986311138E1,2.137554932E-1,9.400451660E-2,9.870773621E0,9.873535341E0
1.987317237E1,2.180964661E-1,1.046324158E-1,9.801018677E0,9.804003321E0
1.988323338E1,1.929487610E-1,9.684860229E-2,9.714498596E0,9.716897234E0
1.989329438E1,2.237846375E-1,1.037342834E-1,9.733958130E0,9.737082789E0
1.990335537E1,2.486329651E-1,8.397537231E-2,9.960437164E0,9.963893753E0
1.991341637E1,2.062710571E-1,1.166075134E-1,9.820328522E0,9.823186720E0
1.992347738E1,1.938468933E-1,1.275347900E-1,9.740694122E0,9.743457483E0
1.993353738E1,1.875599670E-1,1.100212097E-1,9.654024353E0,9.656472939E0
1.994359838E1,2.085163879E-1,1.058299255E-1,9.760003967E0,9.762804745E0
1.995365937E1,2.371069336E-1,8.322692871E-2,9.979447632E0,9.982610954E0
1.996372038E1,2.441423035E-1,1.023870850E-1,9.820178833E0,9.823746785E0
1.997378138E1,2.291734314E-1,1.383123779E-1,9.638756104E0,9.642472193E0
1.998384237E1,1.889071655E-1,1.124162292E-1,9.843380585E0,9.845834889E0
1.999390337E1,1.839674377E-1,9.580078125E-2,9.804611206E0,9.806804919E0
2.000396337E1,1.968406677E-1,1.401086426E-1,9.726623383E0,9.729623791E0
2.001402438E1,2.136058044E-1,1.245410156E-1,9.899064789E0,9.902152372E0
2.002408538E1,1.939965820E-1,1.245410156E-1,9.927505646E0,9.930181946E0
2.003414637E1,2.109114075E-1,9.924362183E-2,9.532028046E0,9.534877639E0
2.004420738E1,1.853146362E-1,8.232879639E-2,9.625433807E0,9.627569554E0
2.005426838E1,2.174977112E-1,6.331832886E-2,1.004201752E1,1.004457218E1
2.006432938E1,2.008822632E-1,8.786727905E-2,9.861792297E0,9.864229400E0
2.007438938E1,2.062710571E-1,8.427474976E-2,9.673932953E0,9.676498786E0
2.008445037E1,1.954934692E-1,9.340576172E-2,9.762997742E0,9.765401540E0
2.009451138E1,2.219883728E-1,8.846603394E-2,9.823471985E0,9.826378118E0
2.010457238E1,2.523751831E-1,7.349716187E-2,9.834099884E0,9.837612291E0
2.011463337E1,1.959425354E-1,7.394622803E-2,9.807904358E0,9.810140132E0
2.012469438E1,2.158511353E-1,8.292755127E-2,9.848320312E0,9.851034548E0
2.013475538E1,2.197430420E-1,7.768844604E-2,9.721983032E0,9.724776428E0
2.014481538E1,2.335144043E-1,5.448669434E-2,9.565109253E0,9.568114380E0
2.015487638E1,2.312690735E-1,2.320175171E-2,9.950557709E0,9.953271945E0
2.016493737E1,2.496807861E-1,5.897735596E-2,9.981842651E0,9.985139035E0
2.017499838E1,1.959425354E-1,1.381626892E-1,9.890831909E0,9.893737325E0
2.018505938E1,1.974394226E-1,5.643264771E-2,9.733808441E0,9.735974206E0
2.019512037E1,1.983375549E-1,1.279838562E-1,9.766889648E0,9.769741607E0
2.020518138E1,2.463876343E-1,1.311273193E-1,9.847272491E0,9.851227170E0
2.021524138E1,2.616558838E-1,1.073268127E-1,9.941875763E0,9.945897472E0
2.022530238E1,2.366578674E-1,9.101074219E-2,9.851164398E0,9.854426919E0
2.023536338E1,2.234852600E-1,8.023315430E-2,9.868228912E0,9.871085294E0
2.024542437E1,2.064207458E-1,1.040336609E-1,9.682914276E0,9.685672997E0
2.025548538E1,2.029779053E-1,1.377136230E-1,9.774224396E0,9.777301653E0
2.026554638E1,2.363584900E-1,1.335223389E-1,1.001746857E1,1.002114614E1
2.027560737E1,2.195933533E-1,1.092727661E-1,9.819131012E0,9.822194032E0
2.028566737E1,1.667532349E-1,1.204994202E-1,9.608968048E0,9.611170257E0
2.029572838E1,1.586700439E-1,1.203497314E-1,9.743388519E0,9.745423545E0
2.030578938E1,2.046244812E-1,1.199006653E-1,9.881551208E0,9.884396878E0
2.031585038E1,2.079176331E-1,1.179547119E-1,9.773326263E0,9.776249245E0
2.032591137E1,2.339634705E-1,5.972579956E-2,9.732012177E0,9.735007297E0
2.033597238E1,2.528242493E-1,1.092727661E-1,9.876312103E0,9.880151892E0
2.034603338E1,2.122586060E-1,1.264869690E-1,9.548942871E0,9.552139165E0
2.035609338E1,1.701960754E-1,1.016386414E-1,9.701325989E0,9.703351125E0
2.036615437E1,1.929487610E-1,1.038839722E-1,9.915380859E0,9.917802110E0
2.037621537E1,2.192939758E-1,1.297801208E-1,9.841434631E0,9.844733025E0
2.038627638E1,1.999841309E-1,9.595046997E-2,9.726473694E0,9.729002552E0
2.039633738E1,2.231858826E-1,8.517288208E-2,9.763147430E0,9.766069532E0
2.040639837E1,1.927990723E-1,9.759704590E-2,9.779463501E0,9.781850696E0
2.041645938E1,2.219883728E-1,9.774673462E-2,9.903405762E0,9.906375671E0
2.042651938E1,1.823208618E-1,8.921447754E-2,9.861343231E0,9.863431981E0
2.043658038E1,1.981878662E-1,8.681945801E-2,9.782606964E0,9.784999492E0
2.044664137E1,2.148033142E-1,8.158035278E-2,9.821526031E0,9.824213424E0
2.045670237E1,2.363584900E-1,1.013392639E-1,9.831405487E0,9.834768367E0
2.046676338E1,2.321672058E-1,7.828720093E-2,9.907896423E0,9.910925387E0
2.047682438E1,2.068698120E-1,1.091230774E-1,9.839638367E0,9.842417699E0
2.048688537E1,1.782792664E-1,9.101074219E-2,9.789792023E0,9.791838147E0
2.049694537E1,2.100132751E-1,8.217910767E-2,9.852661285E0,9.855241924E0
2.050700638E1,2.363584900E-1,6.691085815E-2,9.675280151E0,9.678398029E0
2.051706738E1,2.312690735E-1,7.214996338E-2,9.828561401E0,9.831546685E0
2.052712837E1,2.305206299E-1,7.319778442E-2,9.963430939E0,9.966366125E0
2.053718937E1,2.441423035E-1,1.339714050E-1,9.849517822E0,9.853453970E0
2.054725038E1,1.877096558E-1,1.113684082E-1,9.562414856E0,9.564905421E0
2.055731138E1,2.315684509E-1,1.222956848E-1,9.829010468E0,9.832498510E0
2.056737138E1,2.420466614E-1,1.456471252E-1,1.001447479E1,1.001845822E1
2.057743237E1,2.459385681E-1,1.297801208E-1,9.695039063E0,9.699026296E0
2.058749338E1,2.378553772E-1,9.610015869E-2,9.725126495E0,9.728509432E0
2.059755438E1,2.432441711E-1,8.202941895E-2,9.874066772E0,9.877403058E0
2.060761538E1,2.267784119E-1,1.014889526E-1,9.717342682E0,9.720518363E0
2.061767637E1,2.086660767E-1,1.082249451E-1,9.760303345E0,9.763133490E0
2.062773738E1,2.157014465E-1,1.269360352E-1,9.870174866E0,9.873347545E0
2.063779738E1,2.136058044E-1,1.095721436E-1,9.821076965E0,9.824010701E0
2.064785838E1,2.047741699E-1,1.272354126E-1,9.674980774E0,9.677983999E0
2.065791937E1,1.631607056E-1,1.125659180E-1,9.717791748E0,9.719813216E0
2.066798038E1,1.995350647E-1,1.146615601E-1,9.827962646E0,9.830656707E0
2.067804138E1,1.845661926E-1,1.104702759E-1,9.880802765E0,9.883143814E0
2.068810238E1,2.026785278E-1,7.753875732E-2,9.739646301E0,9.742063484E0
2.069816337E1,2.296224976E-1,7.274871826E-2,9.696985016E0,9.699976148E0
2.070822337E1,2.463876343E-1,9.445358276E-2,9.744136963E0,9.747709141E0
2.071828438E1,2.037263489E-1,1.007405090E-1,9.918674011E0,9.921277499E0
2.072834538E1,2.047741699E-1,9.535171509E-2,9.789492645E0,9.792098379E0
2.073840637E1,1.576222229E-1,1.118174744E-1,9.656569061E0,9.658502676E0
2.074846738E1,1.869612122E-1,1.061293030E-1,9.903106384E0,9.905439616E0
2.075852838E1,2.059716797E-1,9.580078125E-2,9.789193268E0,9.791828581E0
2.076858938E1,2.198927307E-1,7.110214233E-2,9.695188751E0,9.697942733E0
2.077864942E1,2.097138977E-1,7.110214233E-2,1.001672012E1,1.001916750E1
2.078871042E1,1.963916016E-1,8.173004150E-2,9.959239655E0,9.961511128E0
2.079877142E1,1.892065430E-1,1.100212097E-1,9.508227539E0,9.510746276E0
2.080883242E1,2.146536255E-1,8.622070312E-2,9.743388519E0,9.746134107E0
2.081889342E1,2.652484131E-1,9.475296021E-2,1.008752289E1,1.009145445E1
2.082895442E1,2.537223816E-1,8.352630615E-2,9.838889923E0,9.842515258E0
2.083901542E1,2.317181396E-1,8.951385498E-2,9.671388245E0,9.674577852E0
2.084907542E1,2.080673218E-1,7.948471069E-2,9.924960938E0,9.927459868E0
2.085913642E1,2.398013306E-1,1.101708984E-1,9.780661011E0,9.784220567E0
2.086919742E1,2.429447937E-1,8.008346558E-2,9.709259491E0,9.712628655E0
2.087925842E1,2.697390747E-1,7.349716187E-2,9.869127045E0,9.873086125E0
2.088931942E1,2.224374390E-1,7.229965210E-2,9.861343231E0,9.864116584E0
2.089938042E1,2.143542480E-1,1.296304321E-1,9.614057465E0,9.617320455E0
2.090944042E1,1.821711731E-1,1.222956848E-1,9.704918518E0,9.707398519E0
2.091950142E1,2.019300842E-1,1.023870850E-1,9.879455566E0,9.882049441E0
2.092956242E1,2.180964661E-1,1.282832336E-1,9.883646851E0,9.886885138E0
2.093962342E1,2.264790344E-1,1.348695374E-1,9.685458984E0,9.689045272E0
2.094968442E1,2.137554932E-1,1.170565796E-1,9.762548676E0,9.765590115E0
2.095974542E1,2.059716797E-1,7.649093628E-2,9.734856262E0,9.737335449E0
2.096980642E1,1.987866211E-1,1.287322998E-1,9.802814941E0,9.805675341E0
2.097986642E1,2.171983337E-1,1.040336609E-1,9.879605255E0,9.882540064E0
2.098992742E1,2.191442871E-1,1.255888367E-1,9.800719299E0,9.803973458E0
2.099998842E1,2.022294617E-1,1.040336609E-1,9.866732025E0,9.869352593E0
2.101004942E1,2.212399292E-1,1.276844788E-1,9.719588013E0,9.722944079E0
2.102011042E1,1.722917175E-1,1.225950623E-1,9.672585754E0,9.674896855E0
2.103017142E1,2.098635864E-1,1.127156067E-1,9.967622223E0,9.970468410E0
2.104023242E1,2.124082947E-1,1.365161133E-1,9.986782379E0,9.989973785E0
2.105029242E1,1.953437805E-1,1.043330383E-1,9.610315247E0,9.612866571E0
2.106035342E1,2.231858826E-1,9.205856323E-2,9.660460968E0,9.663477264E0
2.107041442E1,2.375559998E-1,1.100212097E-1,1.004082001E1,1.004423237E1
2.108047542E1,2.261796570E-1,1.116677856E-1,9.781559143E0,9.784810995E0
2.109053642E1,1.920506287E-1,1.074765015E-1,9.709409180E0,9.711903071E0
2.110059742E1,1.722917175E-1,1.184037781E-1,9.851463776E0,9.853681668E0
2.111065842E1,1.923500061E-1,1.348695374E-1,9.729916534E0,9.732752133E0
2.112071842E1,1.920506287E-1,1.109193420E-1,9.778715057E0,9.781229714E0
2.113077942E1,2.478845215E-1,8.861572266E-2,9.919572144E0,9.923064597E0
2.114084042E1,2.185455322E-1,9.071136475E-2,9.959688721E0,9.962499190E0
2.115090142E1,1.920506287E-1,9.295669556E-2,9.694290619E0,9.696638335E0
2.116096242E1,1.447489929E-1,8.577163696E-2,9.635163574E0,9.636632511E0
2.117102342E1,1.896556091E-1,1.038839722E-1,9.905800781E0,9.908160790E0
2.118108442E1,2.360591125E-1,1.040336609E-1,9.957144012E0,9.960485118E0
2.119114442E1,2.326162720E-1,8.637039185E-2,9.747579803E0,9.750737521E0
2.120120542E1,2.466870117E-1,7.304809570E-2,9.859097900E0,9.862454153E0
2.121126642E1,1.960922241E-1,9.699829102E-2,9.786199493E0,9.788644511E0
2.122132742E1,1.950444031E-1,1.127156067E-1,9.643845520E0,9.646476224E0
2.123138842E1,2.212399292E-1,7.753875732E-2,9.897867279E0,9.900643213E0
2.124144942E1,2.631527710E-1,4.430786133E-2,9.848020935E0,9.851635849E0
2.125151042E1,2.703378296E-1,4.131408691E-2,9.690997467E0,9.694855404E0
2.126157042E1,2.273771667E-1,4.206253052E-2,9.655221863E0,9.657990415E0
2.127163142E1,1.703457642E-1,1.037342834E-1,9.766889648E0,9.768925831E0
2.128169242E1,1.907034302E-1,2.933898926E-2,9.895472260E0,9.897353172E0
2.129175342E1,1.980381775E-1,8.442443848E-2,9.776320038E0,9.778690101E0
2.130181442E1,2.198927307E-1,7.364685059E-2,9.685458984E0,9.688234742E0
2.131187542E1,2.272274780E-1,9.056167603E-2,9.802964630E0,9.806015974E0
2.132193642E1,2.020797729E-1,7.214996338E-2,9.710906067E0,9.713276404E0
2.133199642E1,1.996847534E-1,4.685256958E-2,9.841883698E0,9.844020717E0
2.134205742E1,2.032772827E-1,7.753875732E-2,9.944869537E0,9.947249068E0
2.135211842E1,2.179467773E-1,1.261875916E-1,9.760602722E0,9.763851167E0
2.136217942E1,1.977388000E-1,1.038839722E-1,9.636211395E0,9.638799851E0
2.137224042E1,2.145039368E-1,7.798782349E-2,9.936786346E0,9.939407273E0
2.138230142E1,2.139051819E-1,1.079255676E-1,9.859996033E0,9.862906525E0
2.139236142E1,1.814227295E-1,1.095721436E-1,9.607321472E0,9.609659002E0
2.140242242E1,1.682501221E-1,1.167572021E-1,9.976603546E0,9.978705260E0
2.141248342E1,2.137554932E-1,1.152603149E-1,9.890233154E0,9.893214250E0
2.142254442E1,2.068698120E-1,1.055305481E-1,9.535171509E0,9.537999136E0
2.143260542E1,2.514770508E-1,1.216969299E-1,9.930050354E0,9.933979610E0
2.144266642E1,2.279759216E-1,1.616638184E-1,1.002659958E1,1.003049387E1
2.145272742E1,2.005828857E-1,1.447489929E-1,9.779762878E0,9.782890561E0
2.146278742E1,1.911524963E-1,1.315763855E-1,9.671537933E0,9.674321559E0
2.147284842E1,1.941462708E-1,1.820214844E-1,9.835297394E0,9.838897266E0
2.148290942E1,2.369572449E-1,1.478924561E-1,1.005848328E1,1.006236089E1
2.149297042E1,2.466870117E-1,1.706451416E-1,9.751621399E0,9.756233605E0
2.150303142E1,2.182461548E-1,1.393601990E-1,9.775721283E0,9.779150232E0
2.151309242E1,2.333647156E-1,1.264869690E-1,9.888586578E0,9.892148531E0
2.152315342E1,1.965412903E-1,1.652563477E-1,9.616751862E0,9.620179546E0
2.153321342E1,1.954934692E-1,1.434017944E-1,9.773475952E0,9.776482699E0
2.154327442E1,2.402503967E-1,1.196012878E-1,9.990973663E0,9.994577503E0
2.155333542E1,2.309696960E-1,1.210981750E-1,9.648785248E0,9.652308974E0
2.156339642E1,2.366578674E-1,9.999206543E-2,9.683513031E0,9.686920562E0
2.157345742E1,2.210902405E-1,7.738906860E-2,9.758956146E0,9.761767003E0
2.158351842E1,2.095642090E-1,7.768844604E-2,9.797725525E0,9.800274390E0
2.159357942E1,2.284249878E-1,7.723937988E-2,9.785600739E0,9.788571178E0
2.160363942E1,1.978884888E-1,3.682342529E-2,9.806856537E0,9.808922008E0
2.161370042E1,2.522254944E-1,4.086502075E-2,9.616602173E0,9.619996102E0
2.162376142E1,2.387535095E-1,5.508544922E-2,9.666747894E0,9.669852765E0
2.163382242E1,2.116598511E-1,9.984237671E-2,9.879904633E0,9.882675950E0
2.164388342E1,1.880090332E-1,4.655319214E-2,9.952503662E0,9.954388165E0
2.165394442E1,1.716929626E-1,9.220825195E-2,9.778116302E0,9.780058244E0
2.166400542E1,1.935475159E-1,1.052311707E-1,9.851164398E0,9.853627466E0
2.167406542E1,2.203417969E-1,7.185058594E-2,9.711953888E0,9.714718799E0
2.168412642E1,2.324665833E-1,9.505233765E-2,9.814041595E0,9.817254611E0
2.169418742E1,2.408491516E-1,6.990463257E-2,9.976154480E0,9.979306247E0
